Unnamed: 0,mmr0,mmr1,mmr2,mmr3,mmr4,mmr5,mmr6,mmr7,mmr8,mmr9,mmr10,mmr11,mmr12,mmr13,mmr14,mmr15,mmr16,mmr17,mmr18,mmr19,mmr20,mmr21,mmr22,mmr23,mmr24,mmr25,mmr26,mmr27,mmr28,mmr29,mmr30,mmr31,mmr32,mmr33,mmr34,mmr35,mmr36,mmr37,mmr38,mmr39,mmr40,mmr41,mmr42,mmr43,mmr44,mmr45,mmr46,mmr47,mmr48,mmr49,mmr50,mmr51,mmr52,mmr53,mmr54,mmr55,mmr56,mmr57,mmr58,mmr59,mmr60,mmr61,mmr62,mmr63,mmr64,mmr65,mmr66,mmr67,mmr68,mmr69,mmr70,mmr71,mmr72,mmr73,mmr74,mmr75,mmr76,mmr77,mmr78,mmr79,mmr80,mmr81,mmr82,mmr83,mmr84,mmr85,mmr86,mmr87,mmr88,mmr89,mmr90,mmr91,mmr92,mmr93,mmr94,mmr95,mmr96,mmr97,mmr98,mmr99
0,1.01225,1.00527,1.0075399999999999,1.00654,1.00701,1.00552,1.0072299999999998,1.00517,1.00778,1.00717,1.00837,1.0063799999999998,1.0067,1.00761,1.00745,1.00407,1.0065,1.00825,1.0077399999999999,1.00716,1.0055399999999999,1.00507,1.00685,1.00403,1.00504,1.00666,1.00781,1.0083,1.00833,1.00656,1.00746,1.00642,1.00767,1.00816,1.00651,1.00776,1.00728,1.00535,1.0070299999999999,1.00674,1.00686,1.00534,1.0075,1.00726,1.00739,1.00608,1.0078799999999999,1.00701,1.00854,1.00504,1.0063600000000001,1.00385,1.00727,1.006,1.00763,1.00501,1.00545,1.00507,1.00463,1.0043,1.00451,1.00474,1.00568,1.00598,1.00597,1.00525,1.00373,1.0044,1.0024600000000001,1.00696,1.00619,1.00404,1.00444,1.00639,1.00731,1.0058200000000002,1.00327,1.0037,1.0049299999999999,1.00488,1.0024899999999999,1.00484,1.0054,1.00555,1.00521,1.00578,1.0046899999999999,1.00594,1.00576,1.00412,1.00479,1.0053299999999998,1.0051700000000001,1.00534,1.00665,1.00511,1.00537,1.00515,1.00349,1.00523
